order_week,pickup_cluster,cluster_orders,cluster_net_customers,income_segment,ps_tag_link,ps_tag_auto,segment_level_orders,segment_level_orders%,segment_level_customers,segment_level_customers%
13/03/23,Jamali,1240,907,UNKNOWN,PS,PS,4,0.32,4,0.44
13/03/23,Jamali,1240,907,UNKNOWN,PS,UNKNOWN,6,0.48,5,0.55
13/03/23,Jamali,1240,907,UNKNOWN,UNKNOWN,NPS,20,1.61,15,1.65
13/03/23,Jamali,1240,907,UNKNOWN,UNKNOWN,PS,9,0.73,8,0.88
13/03/23,Jamali,1240,907,UNKNOWN,UNKNOWN,UNKNOWN,30,2.42,25,2.76
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,NPS,NPS,54,4.55,47,4.62
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,NPS,PS,54,4.55,41,4.03
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,NPS,UNKNOWN,37,3.12,34,3.34
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,PS,NPS,21,1.77,20,1.97
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,PS,PS,38,3.2,29,2.85
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,PS,UNKNOWN,34,2.86,32,3.15
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,UNKNOWN,NPS,30,2.53,21,2.06
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,UNKNOWN,PS,9,0.76,9,0.88
13/03/23,Picket Marredpally,1187,1017,HIGH_INCOME,UNKNOWN,UNKNOWN,202,17.02,178,17.5
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,NPS,NPS,98,8.26,83,8.16
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,NPS,PS,85,7.16,63,6.19
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,NPS,UNKNOWN,78,6.57,63,6.19
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,PS,NPS,79,6.66,59,5.8
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,PS,PS,26,2.19,22,2.16
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,PS,UNKNOWN,41,3.45,37,3.64
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,UNKNOWN,NPS,58,4.89,49,4.82
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,UNKNOWN,PS,19,1.6,19,1.87
13/03/23,Picket Marredpally,1187,1017,LOW_INCOME,UNKNOWN,UNKNOWN,134,11.29,128,12.59
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,NPS,NPS,7,0.59,6,0.59
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,NPS,PS,9,0.76,7,0.69
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,NPS,UNKNOWN,20,1.68,20,1.97
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,PS,NPS,8,0.67,5,0.49
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,PS,PS,5,0.42,5,0.49
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,PS,UNKNOWN,3,0.25,3,0.29
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,UNKNOWN,NPS,2,0.17,2,0.2
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,UNKNOWN,PS,3,0.25,2,0.2
13/03/23,Picket Marredpally,1187,1017,UNKNOWN,UNKNOWN,UNKNOWN,33,2.78,33,3.24
13/03/23,kompally,1177,966,HIGH_INCOME,NPS,NPS,63,5.35,47,4.87
13/03/23,kompally,1177,966,HIGH_INCOME,NPS,PS,42,3.57,33,3.42
13/03/23,kompally,1177,966,HIGH_INCOME,NPS,UNKNOWN,21,1.78,17,1.76
13/03/23,kompally,1177,966,HIGH_INCOME,PS,NPS,24,2.04,19,1.97
13/03/23,kompally,1177,966,HIGH_INCOME,PS,PS,27,2.29,19,1.97
13/03/23,kompally,1177,966,HIGH_INCOME,PS,UNKNOWN,29,2.46,25,2.59
13/03/23,kompally,1177,966,HIGH_INCOME,UNKNOWN,NPS,44,3.74,36,3.73
13/03/23,kompally,1177,966,HIGH_INCOME,UNKNOWN,PS,12,1.02,11,1.14
13/03/23,kompally,1177,966,HIGH_INCOME,UNKNOWN,UNKNOWN,235,19.97,211,21.84
13/03/23,kompally,1177,966,LOW_INCOME,NPS,NPS,100,8.5,75,7.76
13/03/23,kompally,1177,966,LOW_INCOME,NPS,PS,68,5.78,50,5.18
13/03/23,kompally,1177,966,LOW_INCOME,NPS,UNKNOWN,49,4.16,45,4.66
13/03/23,kompally,1177,966,LOW_INCOME,PS,NPS,51,4.33,41,4.24
13/03/23,kompally,1177,966,LOW_INCOME,PS,PS,42,3.57,29,3
13/03/23,kompally,1177,966,LOW_INCOME,PS,UNKNOWN,35,2.97,26,2.69
13/03/23,kompally,1177,966,LOW_INCOME,UNKNOWN,NPS,57,4.84,44,4.55
13/03/23,kompally,1177,966,LOW_INCOME,UNKNOWN,PS,44,3.74,31,3.21
13/03/23,kompally,1177,966,LOW_INCOME,UNKNOWN,UNKNOWN,128,10.88,123,12.73
13/03/23,kompally,1177,966,UNKNOWN,NPS,NPS,15,1.27,10,1.04
13/03/23,kompally,1177,966,UNKNOWN,NPS,PS,12,1.02,9,0.93
13/03/23,kompally,1177,966,UNKNOWN,NPS,UNKNOWN,8,0.68,5,0.52
13/03/23,kompally,1177,966,UNKNOWN,PS,NPS,13,1.1,9,0.93
13/03/23,kompally,1177,966,UNKNOWN,PS,PS,5,0.42,4,0.41
13/03/23,kompally,1177,966,UNKNOWN,PS,UNKNOWN,3,0.25,3,0.31
13/03/23,kompally,1177,966,UNKNOWN,UNKNOWN,NPS,3,0.25,3,0.31
13/03/23,kompally,1177,966,UNKNOWN,UNKNOWN,PS,7,0.59,3,0.31
13/03/23,kompally,1177,966,UNKNOWN,UNKNOWN,UNKNOWN,40,3.4,38,3.93
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,NPS,NPS,82,7.11,60,6.77
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,NPS,PS,21,1.82,14,1.58
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,NPS,UNKNOWN,36,3.12,27,3.05
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,PS,NPS,37,3.21,22,2.48
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,PS,PS,26,2.25,17,1.92
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,PS,UNKNOWN,29,2.52,21,2.37
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,UNKNOWN,NPS,28,2.43,25,2.82
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,UNKNOWN,PS,15,1.3,15,1.69
13/03/23,Indira Park Ashok Nagar,1153,886,HIGH_INCOME,UNKNOWN,UNKNOWN,139,12.06,120,13.54
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,NPS,NPS,136,11.8,94,10.61
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,NPS,PS,57,4.94,39,4.4
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,NPS,UNKNOWN,103,8.93,74,8.35
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,PS,NPS,78,6.76,54,6.09
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,PS,PS,33,2.86,27,3.05
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,PS,UNKNOWN,59,5.12,45,5.08
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,UNKNOWN,NPS,53,4.6,40,4.51
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,UNKNOWN,PS,20,1.73,19,2.14
13/03/23,Indira Park Ashok Nagar,1153,886,LOW_INCOME,UNKNOWN,UNKNOWN,88,7.63,83,9.37
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,NPS,NPS,18,1.56,14,1.58
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,NPS,PS,11,0.95,9,1.02
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,NPS,UNKNOWN,12,1.04,9,1.02
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,PS,NPS,5,0.43,4,0.45
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,PS,PS,3,0.26,2,0.23
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,PS,UNKNOWN,6,0.52,4,0.45
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,UNKNOWN,NPS,10,0.87,8,0.9
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,UNKNOWN,PS,1,0.09,1,0.11
13/03/23,Indira Park Ashok Nagar,1153,886,UNKNOWN,UNKNOWN,UNKNOWN,47,4.08,39,4.4
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,NPS,NPS,50,4.63,40,5.11
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,NPS,PS,59,5.46,35,4.47
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,NPS,UNKNOWN,44,4.07,34,4.34
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,PS,NPS,37,3.42,22,2.81
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,PS,PS,19,1.76,15,1.92
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,PS,UNKNOWN,44,4.07,31,3.96
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,UNKNOWN,NPS,19,1.76,14,1.79
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,UNKNOWN,PS,20,1.85,15,1.92
13/03/23,R.G. Cricket Stadium,1081,783,HIGH_INCOME,UNKNOWN,UNKNOWN,177,16.37,140,17.88
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,NPS,NPS,75,6.94,47,6
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,NPS,PS,56,5.18,44,5.62
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,NPS,UNKNOWN,95,8.79,64,8.17
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,PS,NPS,64,5.92,34,4.34
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,PS,PS,28,2.59,19,2.43
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,PS,UNKNOWN,44,4.07,33,4.21
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,UNKNOWN,NPS,30,2.78,24,3.07
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,UNKNOWN,PS,29,2.68,25,3.19
13/03/23,R.G. Cricket Stadium,1081,783,LOW_INCOME,UNKNOWN,UNKNOWN,68,6.29,62,7.92
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,NPS,NPS,18,1.67,8,1.02
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,NPS,PS,10,0.93,7,0.89
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,NPS,UNKNOWN,20,1.85,13,1.66
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,PS,NPS,6,0.56,4,0.51
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,PS,UNKNOWN,6,0.56,5,0.64
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,UNKNOWN,NPS,8,0.74,8,1.02
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,UNKNOWN,PS,2,0.19,2,0.26
13/03/23,R.G. Cricket Stadium,1081,783,UNKNOWN,UNKNOWN,UNKNOWN,53,4.9,38,4.85
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,NPS,NPS,70,6.59,61,6.14
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,NPS,PS,28,2.64,25,2.52
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,NPS,UNKNOWN,38,3.58,37,3.73
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,PS,NPS,38,3.58,34,3.42
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,PS,PS,27,2.54,24,2.42
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,PS,UNKNOWN,28,2.64,27,2.72
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,UNKNOWN,NPS,20,1.88,19,1.91
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,UNKNOWN,PS,13,1.22,13,1.31
13/03/23,Lingampally Bus Stop,1062,993,HIGH_INCOME,UNKNOWN,UNKNOWN,174,16.38,166,16.72
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,NPS,NPS,84,7.91,72,7.25
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,NPS,PS,60,5.65,48,4.83
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,NPS,UNKNOWN,76,7.16,75,7.55
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,PS,NPS,54,5.08,47,4.73
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,PS,PS,34,3.2,33,3.32
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,PS,UNKNOWN,60,5.65,60,6.04
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,UNKNOWN,NPS,33,3.11,32,3.22
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,UNKNOWN,PS,17,1.6,17,1.71
13/03/23,Lingampally Bus Stop,1062,993,LOW_INCOME,UNKNOWN,UNKNOWN,114,10.73,113,11.38
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,NPS,NPS,10,0.94,9,0.91
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,NPS,PS,6,0.56,6,0.6
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,NPS,UNKNOWN,16,1.51,15,1.51
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,PS,NPS,12,1.13,10,1.01
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,PS,PS,4,0.38,4,0.4
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,PS,UNKNOWN,7,0.66,7,0.7
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,UNKNOWN,NPS,2,0.19,2,0.2
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,UNKNOWN,PS,4,0.38,4,0.4
13/03/23,Lingampally Bus Stop,1062,993,UNKNOWN,UNKNOWN,UNKNOWN,33,3.11,33,3.32
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,NPS,NPS,44,4.15,34,3.88
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,NPS,PS,23,2.17,21,2.4
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,NPS,UNKNOWN,29,2.74,25,2.85
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,PS,NPS,22,2.08,19,2.17
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,PS,PS,27,2.55,22,2.51
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,PS,UNKNOWN,23,2.17,21,2.4
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,UNKNOWN,NPS,21,1.98,21,2.4
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,UNKNOWN,PS,15,1.42,12,1.37
13/03/23,Gandi Maisamma,1059,876,HIGH_INCOME,UNKNOWN,UNKNOWN,208,19.64,169,19.29
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,NPS,NPS,56,5.29,46,5.25
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,NPS,PS,52,4.91,34,3.88
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,NPS,UNKNOWN,65,6.14,49,5.59
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,PS,NPS,50,4.72,37,4.22
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,PS,PS,30,2.83,22,2.51
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,PS,UNKNOWN,64,6.04,52,5.94
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,UNKNOWN,NPS,44,4.15,38,4.34
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,UNKNOWN,PS,33,3.12,32,3.65
13/03/23,Gandi Maisamma,1059,876,LOW_INCOME,UNKNOWN,UNKNOWN,146,13.79,132,15.07
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,NPS,NPS,9,0.85,6,0.68
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,NPS,PS,9,0.85,8,0.91
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,NPS,UNKNOWN,11,1.04,9,1.03
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,PS,NPS,17,1.61,9,1.03
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,PS,PS,2,0.19,1,0.11
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,PS,UNKNOWN,7,0.66,7,0.8
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,UNKNOWN,NPS,1,0.09,1,0.11
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,UNKNOWN,PS,4,0.38,4,0.46
13/03/23,Gandi Maisamma,1059,876,UNKNOWN,UNKNOWN,UNKNOWN,47,4.44,45,5.14
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,NPS,NPS,44,4.27,31,4.02
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,NPS,PS,21,2.04,19,2.46
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,NPS,UNKNOWN,34,3.3,25,3.24
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,PS,NPS,45,4.37,29,3.76
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,PS,PS,23,2.23,13,1.69
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,PS,UNKNOWN,24,2.33,17,2.2
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,UNKNOWN,NPS,27,2.62,18,2.33
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,UNKNOWN,PS,23,2.23,15,1.95
13/03/23,Nandana Vanam,1030,771,HIGH_INCOME,UNKNOWN,UNKNOWN,128,12.43,108,14.01
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,NPS,NPS,96,9.32,64,8.3
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,NPS,PS,70,6.8,44,5.71
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,NPS,UNKNOWN,92,8.93,62,8.04
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,PS,NPS,56,5.44,34,4.41
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,PS,PS,32,3.11,25,3.24
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,PS,UNKNOWN,37,3.59,27,3.5
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,UNKNOWN,NPS,56,5.44,51,6.61
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,UNKNOWN,PS,39,3.79,33,4.28
13/03/23,Nandana Vanam,1030,771,LOW_INCOME,UNKNOWN,UNKNOWN,95,9.22,83,10.77
13/03/23,Nandana Vanam,1030,771,UNKNOWN,NPS,NPS,11,1.07,8,1.04
13/03/23,Nandana Vanam,1030,771,UNKNOWN,NPS,PS,6,0.58,4,0.52
13/03/23,Nandana Vanam,1030,771,UNKNOWN,NPS,UNKNOWN,6,0.58,3,0.39
13/03/23,Nandana Vanam,1030,771,UNKNOWN,PS,NPS,10,0.97,9,1.17
13/03/23,Nandana Vanam,1030,771,UNKNOWN,PS,PS,11,1.07,7,0.91
13/03/23,Nandana Vanam,1030,771,UNKNOWN,PS,UNKNOWN,5,0.49,5,0.65
13/03/23,Nandana Vanam,1030,771,UNKNOWN,UNKNOWN,NPS,13,1.26,12,1.56
13/03/23,Nandana Vanam,1030,771,UNKNOWN,UNKNOWN,PS,5,0.49,4,0.52
13/03/23,Nandana Vanam,1030,771,UNKNOWN,UNKNOWN,UNKNOWN,21,2.04,21,2.72
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,NPS,NPS,76,7.43,48,6.11
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,NPS,PS,41,4.01,29,3.69
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,NPS,UNKNOWN,62,6.06,52,6.62
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,PS,NPS,31,3.03,21,2.67
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,PS,PS,22,2.15,22,2.8
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,PS,UNKNOWN,36,3.52,26,3.31
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,UNKNOWN,NPS,12,1.17,10,1.27
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,UNKNOWN,PS,6,0.59,6,0.76
13/03/23,Tarnaka Metro Station,1023,786,HIGH_INCOME,UNKNOWN,UNKNOWN,178,17.4,151,19.21
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,NPS,NPS,96,9.38,67,8.52
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,NPS,PS,58,5.67,37,4.71
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,NPS,UNKNOWN,92,8.99,62,7.89
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,PS,NPS,43,4.2,32,4.07
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,PS,PS,14,1.37,12,1.53
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,PS,UNKNOWN,52,5.08,40,5.09
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,UNKNOWN,NPS,7,0.68,7,0.89
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,UNKNOWN,PS,11,1.08,10,1.27
13/03/23,Tarnaka Metro Station,1023,786,LOW_INCOME,UNKNOWN,UNKNOWN,66,6.45,62,7.89
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,NPS,NPS,24,2.35,16,2.04
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,NPS,PS,5,0.49,5,0.64
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,NPS,UNKNOWN,16,1.56,16,2.04
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,PS,NPS,4,0.39,3,0.38
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,PS,PS,15,1.47,7,0.89
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,PS,UNKNOWN,17,1.66,13,1.65
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,UNKNOWN,NPS,2,0.2,2,0.25
13/03/23,Tarnaka Metro Station,1023,786,UNKNOWN,UNKNOWN,UNKNOWN,37,3.62,30,3.82
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,NPS,NPS,55,5.46,45,5.45
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,NPS,PS,36,3.57,28,3.39
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,NPS,UNKNOWN,19,1.88,13,1.57
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,PS,NPS,29,2.88,23,2.78
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,PS,PS,9,0.89,8,0.97
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,PS,UNKNOWN,14,1.39,14,1.69
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,UNKNOWN,NPS,44,4.37,40,4.84
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,UNKNOWN,PS,26,2.58,23,2.78
13/03/23,Golconda Fort,1008,826,HIGH_INCOME,UNKNOWN,UNKNOWN,103,10.22,96,11.62
13/03/23,Golconda Fort,1008,826,LOW_INCOME,NPS,NPS,117,11.61,71,8.6
13/03/23,Golconda Fort,1008,826,LOW_INCOME,NPS,PS,70,6.94,57,6.9
13/03/23,Golconda Fort,1008,826,LOW_INCOME,NPS,UNKNOWN,36,3.57,28,3.39
13/03/23,Golconda Fort,1008,826,LOW_INCOME,PS,NPS,51,5.06,38,4.6
13/03/23,Golconda Fort,1008,826,LOW_INCOME,PS,PS,43,4.27,33,4
13/03/23,Golconda Fort,1008,826,LOW_INCOME,PS,UNKNOWN,25,2.48,22,2.66
13/03/23,Golconda Fort,1008,826,LOW_INCOME,UNKNOWN,NPS,79,7.84,64,7.75
13/03/23,Golconda Fort,1008,826,LOW_INCOME,UNKNOWN,PS,56,5.56,52,6.3
13/03/23,Golconda Fort,1008,826,LOW_INCOME,UNKNOWN,UNKNOWN,82,8.13,74,8.96
13/03/23,Golconda Fort,1008,826,UNKNOWN,NPS,NPS,9,0.89,9,1.09
13/03/23,Golconda Fort,1008,826,UNKNOWN,NPS,PS,20,1.98,14,1.69
13/03/23,Golconda Fort,1008,826,UNKNOWN,NPS,UNKNOWN,8,0.79,4,0.48
13/03/23,Golconda Fort,1008,826,UNKNOWN,PS,NPS,3,0.3,3,0.36
13/03/23,Golconda Fort,1008,826,UNKNOWN,PS,PS,4,0.4,4,0.48
13/03/23,Golconda Fort,1008,826,UNKNOWN,PS,UNKNOWN,8,0.79,7,0.85
13/03/23,Golconda Fort,1008,826,UNKNOWN,UNKNOWN,NPS,16,1.59,15,1.82
13/03/23,Golconda Fort,1008,826,UNKNOWN,UNKNOWN,PS,11,1.09,9,1.09
13/03/23,Golconda Fort,1008,826,UNKNOWN,UNKNOWN,UNKNOWN,35,3.47,32,3.87
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,NPS,NPS,76,7.73,54,7.55
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,NPS,PS,34,3.46,22,3.08
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,NPS,UNKNOWN,63,6.41,41,5.73
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,PS,NPS,21,2.14,17,2.38
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,PS,PS,16,1.63,15,2.1
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,PS,UNKNOWN,26,2.64,17,2.38
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,UNKNOWN,NPS,22,2.24,17,2.38
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,UNKNOWN,PS,19,1.93,16,2.24
13/03/23,Ambar Chreuvu,983,715,HIGH_INCOME,UNKNOWN,UNKNOWN,147,14.95,116,16.22
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,NPS,NPS,73,7.43,46,6.43
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,NPS,PS,62,6.31,42,5.87
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,NPS,UNKNOWN,75,7.63,54,7.55
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,PS,NPS,55,5.6,35,4.9
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,PS,PS,20,2.03,16,2.24
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,PS,UNKNOWN,35,3.56,27,3.78
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,UNKNOWN,NPS,32,3.26,25,3.5
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,UNKNOWN,PS,17,1.73,13,1.82
13/03/23,Ambar Chreuvu,983,715,LOW_INCOME,UNKNOWN,UNKNOWN,62,6.31,56,7.83
13/03/23,Ambar Chreuvu,983,715,UNKNOWN,NPS,NPS,12,1.22,7,0.98
13/03/23,Ambar Chreuvu,983,715,UNKNOWN,NPS,PS,26,2.64,13,1.82
13/03/23,Ambar Chreuvu,983,715,UNKNOWN,NPS,UNKNOWN,13,1.32,10,1.4
